"","chromosome","start","stop","driver_line","X5","X6","gene"
"3290","chr2R",8979390,8981514,"VT013835",50,".","flz"
"3291","chr2R",9044670,9045017,"VT013871",50,".","PPO2"
"3292","chr2R",9046572,9048841,"VT013872",50,".","CG13743"
"3293","chr2R",9047723,9049859,"VT013873",50,".","CG13743"
"3294","chr2R",9050998,9053219,"VT013875",50,".","CG13743"
"3295","chr2R",9052802,9054895,"VT013876",50,".","CG13743"
"3296","chr2R",9054330,9056577,"VT013877",50,".","CG13743"
"3297","chr2R",9056105,9058315,"VT013878",50,".","CG13743"
"3298","chr2R",9059863,9060650,"VT013880",50,".","CG13743"
"3299","chr2R",9062929,9066312,"R24E10",1000,"+",NA
"3300","chr2R",9065735,9068707,"R24C07",1000,"+","ana"
"3301","chr2R",9069601,9071855,"R23H06",1000,"+",NA
"3302","chr2R",9070661,9074103,"R24F07",1000,"+","ana"
"3303","chr2R",9075058,9075899,"R23E11",1000,"+","ana"
"3304","chr2R",9075917,9076421,"R23D09",1000,"+",NA
"3305","chr2R",9181097,9183208,"VT013945",50,".","Rab32"
"3306","chr2R",9183185,9185326,"VT013947",50,".","Rab32"
"3307","chr2R",9225744,9227854,"VT013972",50,".","hig"
"3308","chr2R",9230483,9232772,"VT013974",50,".","hig"
"3309","chr2R",9231804,9232537,"R12A02",1000,"-",NA
"3310","chr2R",9232394,9234621,"VT013975",50,".","hig"
"3311","chr2R",9232705,9234470,"R12C01",1000,"-","hig"
"3312","chr2R",9235513,9237496,"R12C09",1000,"-","hig"
"3313","chr2R",9236961,9240304,"R13A05",1000,"-",NA
"3314","chr2R",9239749,9243363,"R13D01",1000,"-",NA
"3315","chr2R",9242735,9244337,"R12B07",1000,"-",NA
"3316","chr2R",9243340,9246793,"R13B05",1000,"-","hig"
"3317","chr2R",9247557,9251707,"R13G07",1000,"-",NA
"3318","chr2R",9293299,9295391,"VT014005",50,".","Drep2"
"3319","chr2R",9307602,9308723,"VT014010",50,".","Myd88"
"3320","chr2R",9313840,9315965,"VT014014",50,".","Myd88"
"3321","chr2R",9315514,9317682,"VT014015",50,".","Myd88"
"3322","chr2R",9439465,9441648,"VT014084",50,".","ced-6"
"3323","chr2R",9443418,9444156,"VT014087",50,".","ced-6"
"3324","chr2R",9446531,9449130,"R95A09",1000,"+",NA
"3325","chr2R",9450311,9453012,"R95A11",1000,"+","Camta"
"3326","chr2R",9454571,9456650,"VT014092",50,".","CG33757"
"3327","chr2R",9454954,9457513,"R95A10",1000,"+","Camta"
"3328","chr2R",9455956,9458119,"VT014093",50,".","Camta"
"3329","chr2R",9459415,9463385,"R60B12",1000,"+","Camta"
"3330","chr2R",9461828,9463977,"VT014096",50,".","Camta"
"3331","chr2R",9462470,9465705,"R93G05",1000,"+","Camta"
"3332","chr2R",9463363,9465548,"VT014097",50,".","Camta"
"3333","chr2R",9464878,9467938,"R56G08",1000,"+","Camta"
"3334","chr2R",9466582,9468755,"VT014099",50,".","Camta"
"3335","chr2R",9474829,9476322,"VT014102",50,".","Camta"
"3336","chr2R",9475397,9476169,"R56B02",1000,"+",NA
"3337","chr2R",9476822,9477734,"VT014103",50,".","Camta"
"3338","chr2R",9478351,9479915,"R21H03",1000,"+","Wnt2"
"3339","chr2R",9490535,9492248,"VT014105",50,".","Wnt2"
"3340","chr2R",9490824,9493858,"R22C06",1000,"+","Wnt2"
"3341","chr2R",9495178,9498721,"R22F10",1000,"+","Wnt2"
"3342","chr2R",9497965,9501401,"R22F02",1000,"+","Wnt2"
"3343","chr2R",9501563,9502013,"R21E10",1000,"+",NA
"3344","chr2R",9503680,9505892,"VT014113",50,".","brp"
"3345","chr2R",9506671,9508870,"VT014115",50,".","brp"
"3346","chr2R",9508057,9510369,"VT014116",50,".","brp"
"3347","chr2R",9510554,9512697,"VT014117",50,".","brp"
"3348","chr2R",9512318,9514438,"VT014118",50,".","brp"
"3349","chr2R",9513978,9516189,"VT014119",50,".","brp"
"3350","chr2R",9517424,9519650,"VT014121",50,".","brp"
"3351","chr2R",9519150,9521268,"VT014122",50,".","brp"
"3352","chr2R",9520873,9523060,"VT014123",50,".",NA
"3353","chr2R",9524319,9526416,"VT014124",50,".","brp"
"3354","chr2R",9526101,9528216,"VT014125",50,".","brp"
"3355","chr2R",9661512,9663624,"VT014200",50,".","Mmp2"
"3356","chr2R",9663265,9665432,"VT014201",50,".","Mmp2"
"3357","chr2R",9665089,9667170,"VT014202",50,".","Mmp2"
"3358","chr2R",9666844,9668934,"VT014203",50,".","Mmp2"
"3359","chr2R",9668479,9670748,"VT014204",50,".","Mmp2"
"3360","chr2R",9670357,9672484,"VT014205",50,".","Mmp2"
"3361","chr2R",9672130,9674247,"VT014206",50,".","Mmp2"
"3362","chr2R",9673950,9676072,"VT014207",50,".","Mmp2"
"3363","chr2R",9675653,9677791,"VT014208",50,".","Mmp2"
"3364","chr2R",9677473,9679562,"VT014209",50,".","Mmp2"
"3365","chr2R",9679230,9681352,"VT014210",50,".","Mmp2"
"3366","chr2R",9680913,9683151,"VT014211",50,".","Mmp2"
"3367","chr2R",9684497,9686792,"VT014213",50,".","Mmp2"
"3368","chr2R",9749636,9752822,"R20F02",1000,"+","trpl"
"3369","chr2R",9753737,9755794,"VT014246",50,".","trpl"
"3370","chr2R",9753928,9755644,"R19H11",1000,"+","trpl"
"3371","chr2R",9756155,9759873,"R21B05",1000,"+","trpl"
"3372","chr2R",9759572,9761702,"VT014250",50,".","trpl"
"3373","chr2R",9759971,9761453,"R19H04",1000,"+","trpl"
"3374","chr2R",9762210,9762750,"R19F04",1000,"+",NA
"3375","chr2R",9769320,9771902,"VT014255",50,".","CG1688"
"3376","chr2R",9772367,9774490,"VT014256",50,".","CG1688"
"3377","chr2R",9774020,9776121,"VT014257",50,".",NA
"3378","chr2R",9779669,9781821,"VT014260",50,".","CG1688"
"3379","chr2R",9786506,9788637,"VT014264",50,".",NA
"3380","chr2R",9789953,9792121,"VT014266",50,".",NA
"3381","chr2R",9791677,9793790,"VT014267",50,".",NA
"3382","chr2R",9802990,9805248,"VT014273",50,".","CG1688"
"3383","chr2R",9903293,9906360,"R61H09",1000,"+","FMRFa"
"3384","chr2R",9906376,9910275,"R67E06",1000,"+","FMRFa"
"3385","chr2R",9918150,9919209,"VT014328",50,".","Mef2"
"3386","chr2R",9919545,9921787,"VT014329",50,".","Mef2"
"3387","chr2R",9919717,9920546,"R43C01",1000,"-","Mef2"
"3388","chr2R",9920696,9921687,"R43C10",1000,"-","Mef2"
"3389","chr2R",9921429,9923636,"VT014330",50,".","Mef2"
"3390","chr2R",9923243,9925376,"VT014331",50,".","Mef2"
"3391","chr2R",9925922,9929008,"R44G02",1000,"-","Mef2"
"3392","chr2R",9926774,9928843,"VT014333",50,".","Mef2"
"3393","chr2R",9928524,9930618,"VT014334",50,".","Mef2"
"3394","chr2R",9930287,9932397,"VT014335",50,".","Mef2"
"3395","chr2R",9930481,9934481,"R46E07",1000,"-","Mef2"
"3396","chr2R",9932006,9934241,"VT014336",50,".","Mef2"
"3397","chr2R",9933779,9935957,"VT014337",50,".","Mef2"
"3398","chr2R",9935427,9938858,"R45B03",1000,"-","Mef2"
"3399","chr2R",9935484,9937648,"VT014338",50,".","Mef2"
"3400","chr2R",9937966,9940774,"R44E01",1000,"-","Mef2"
"3401","chr2R",9939073,9941181,"VT014340",50,".","Mef2"
"3402","chr2R",9940810,9942934,"VT014341",50,".","Mef2"
"3403","chr2R",9940837,9944173,"R44H10",1000,"-","Mef2"
"3404","chr2R",9942831,9945754,"R44E08",1000,"-",NA
"3405","chr2R",9945003,9948780,"R45H03",1000,"-","Mef2"
"3406","chr2R",9947904,9950008,"VT014345",50,".","Mef2"
"3407","chr2R",9947941,9949966,"R43G02",1000,"-","Mef2"
"3408","chr2R",9949353,9953227,"R46B01",1000,"-","Mef2"
"3409","chr2R",9951425,9953565,"VT014347",50,".","Mef2"
"3410","chr2R",9952172,9955870,"R45F04",1000,"-","Mef2"
"3411","chr2R",9953195,9955318,"VT014348",50,".","Mef2"
"3412","chr2R",9954706,9958150,"R45B04",1000,"-",NA
"3413","chr2R",9954905,9957053,"VT014349",50,".","Mef2"
"3414","chr2R",9956704,9958812,"VT014350",50,".","Mef2"
"3415","chr2R",9972721,9976199,"R9D12",1000,"+","eve"
"3416","chr2R",9973741,9975902,"VT014361",50,".","CG12134"
"3417","chr2R",9974335,9977418,"R9E01",1000,"+","eve"
"3418","chr2R",9975234,9977363,"VT014362",50,".","eve"
"3419","chr2R",9976181,9979300,"R9E02",1000,"+",NA
"3420","chr2R",9980554,9983806,"R9E04",1000,"+","eve"
"3421","chr2R",9980876,9983467,"R14F06",1000,"+","TER94"
"3422","chr2R",9982179,9984343,"VT014366",50,".","eve"
"3423","chr2R",9982558,9985804,"R9E05",1000,"+","eve"
"3424","chr2R",9982894,9985289,"R14D12",1000,"+",NA
"3425","chr2R",9983662,9985791,"VT014367",50,".","eve"
"3426","chr2R",9984421,9987861,"R9E06",1000,"+","eve"
"3427","chr2R",9985183,9987265,"VT014368",50,".","eve"
"3428","chr2R",9986067,9989407,"R9E07",1000,"+","eve"
"3429","chr2R",9989145,9990495,"R14B04",1000,"+","TER94"
"3430","chr2R",10094598,10095286,"VT014424",50,".","CG2269"
"3431","chr2R",10096457,10097280,"VT014426",50,".","Jra"
"3432","chr2R",10096565,10097053,"R61B05",1000,"+","Jra"
"3433","chr2R",10099035,10101164,"VT014427",50,".","14-3-3zeta"
"3434","chr2R",10099544,10099728,"VT014428",50,".","14-3-3zeta"
"3435","chr2R",10099792,10101128,"R65H08",1000,"+","14-3-3zeta"
"3436","chr2R",10100640,10102731,"VT014429",50,".","14-3-3zeta"
"3437","chr2R",10101116,10104300,"R64D02",1000,"+","14-3-3zeta"
"3438","chr2R",10102232,10104385,"VT014430",50,".","14-3-3zeta"
"3439","chr2R",10104384,10104757,"R65F02",1000,"+",NA
"3440","chr2R",10104996,10105746,"R65G03",1000,"+",NA
"3441","chr2R",10105406,10107628,"VT014432",50,".","14-3-3zeta"
"3442","chr2R",10106770,10107491,"R65G01",1000,"+","14-3-3zeta"
"3443","chr2R",10109427,10109757,"VT014433",50,".","Pfk"
"3444","chr2R",10122571,10125468,"R57G01",1000,"+","gem"
"3445","chr2R",10128986,10131659,"R27H12",1000,"+",NA
"3446","chr2R",10132376,10132777,"R27B06",1000,"+",NA
"3447","chr2R",10133180,10133914,"R27C08",1000,"+","gem"
"3448","chr2R",10133992,10135501,"R27F04",1000,"+",NA
"3449","chr2R",10135828,10136610,"R27C10",1000,"+",NA
"3450","chr2R",10139210,10139517,"VT014449",50,".","Or46a"
"3451","chr2R",10141908,10142375,"VT014451",50,".","CG18011"
"3452","chr2R",10144752,10145466,"VT014453",50,".","CG18011"
"3453","chr2R",10154235,10156421,"VT014459",50,".",NA
"3454","chr2R",10163086,10165182,"VT014463",50,".",NA
"3455","chr2R",10188847,10191051,"VT014473",50,".","KCNQ"
"3456","chr2R",10194321,10196503,"VT014476",50,".","KCNQ"
"3457","chr2R",10195522,10197652,"VT014477",50,".",NA
"3458","chr2R",10201466,10203673,"VT014480",50,".","CG34221"
"3459","chr2R",10207951,10210279,"VT014482",50,".","Hr3"
"3460","chr2R",10209668,10213590,"R17E05",1000,"-","Hr3"
"3461","chr2R",10211483,10213580,"VT014484",50,".","Hr3"
"3462","chr2R",10212713,10215620,"R16E12",1000,"-","Hr3"
"3463","chr2R",10214826,10216930,"VT014486",50,".","Hr3"
"3464","chr2R",10216553,10218684,"VT014487",50,".","Hr3"
"3465","chr2R",10217771,10219327,"R16B09",1000,"-",NA
"3466","chr2R",10218205,10220337,"VT014488",50,".","Hr3"
"3467","chr2R",10218799,10222509,"R17C10",1000,"-",NA
"3468","chr2R",10221629,10223878,"VT014490",50,".","Hr3"
"3469","chr2R",10222754,10225713,"R16F05",1000,"-",NA
"3470","chr2R",10224978,10227743,"R16E05",1000,"-","Hr3"
"3471","chr2R",10226648,10228838,"VT014493",50,".","Hr3"
"3472","chr2R",10228381,10230473,"VT014494",50,".","Hr3"
"3473","chr2R",10228447,10232214,"R17D05",1000,"-",NA
"3474","chr2R",10230010,10232193,"VT014495",50,".","Hr3"
"3475","chr2R",10234125,10236258,"VT014497",50,".","CG12912"
"3476","chr2R",10235181,10237381,"VT014498",50,".","Hr3"
"3477","chr2R",10235522,10239310,"R17D08",1000,"+","Hdc"
"3478","chr2R",10237944,10240569,"R16D12",1000,"+","Hdc"
"3479","chr2R",10238343,10240903,"VT014500",50,".","Hdc"
"3480","chr2R",10240816,10241768,"VT014501",50,".","Hdc"
"3481","chr2R",10241098,10241721,"R17F12",1000,"+","Hdc"
"3482","chr2R",10242771,10243182,"R15G05",1000,"+",NA
"3483","chr2R",10243787,10244204,"R15G06",1000,"+",NA
"3484","chr2R",10311980,10313950,"VT014536",50,".","Ndg"
"3485","chr2R",10320337,10321559,"VT014539",50,".","CG34222"
"3486","chr2R",10346063,10348208,"VT014554",50,".","SLO2"
"3487","chr2R",10351332,10353399,"VT014557",50,".",NA
"3488","chr2R",10356671,10358723,"VT014560",50,".",NA
"3489","chr2R",10358382,10360553,"VT014561",50,".","SLO2"
"3490","chr2R",10360131,10362214,"VT014562",50,".",NA
"3491","chr2R",10363190,10365295,"VT014563",50,".","Gr47a"
"3492","chr2R",10364892,10366965,"VT014564",50,".","SLO2"
"3493","chr2R",10368277,10370363,"VT014566",50,".","SLO2"
"3494","chr2R",10369982,10372084,"VT014567",50,".","SLO2"
"3495","chr2R",10373362,10375470,"VT014569",50,".",NA
"3496","chr2R",10379692,10381762,"VT014571",50,".","Ir47a"
"3497","chr2R",10388053,10390217,"VT014576",50,".","SLO2"
"3498","chr2R",10389723,10391910,"VT014577",50,".",NA
"3499","chr2R",10407361,10409212,"VT014587",50,".","CG12898"
"3500","chr2R",10437324,10438000,"VT014602",50,".",NA
"3501","chr2R",10437891,10440075,"VT014603",50,".","Galphao"
"3502","chr2R",10439601,10443262,"R65E04",1000,"+","Galphao"
"3503","chr2R",10441096,10443161,"VT014605",50,".","Galphao"
"3504","chr2R",10442034,10444351,"R65B01",1000,"+","Galphao"
"3505","chr2R",10444168,10446310,"VT014607",50,".","Galphao"
"3506","chr2R",10444374,10445366,"R60F03",1000,"+","Galphao"
"3507","chr2R",10445595,10448227,"R65B12",1000,"+","Galphao"
"3508","chr2R",10445763,10447856,"VT014608",50,".","Galphao"
"3509","chr2R",10448594,10452449,"R67E01",1000,"+","Galphao"
"3510","chr2R",10449661,10451879,"VT014610",50,".","Cyp49a1"
"3511","chr2R",10451792,10455182,"R65D12",1000,"+","Galphao"
"3512","chr2R",10452892,10455072,"VT014612",50,".","Cyp49a1"
"3513","chr2R",10454644,10458510,"R67E04",1000,"+",NA
"3514","chr2R",10457848,10459926,"VT014615",50,".","Cyp49a1"
"3515","chr2R",10457930,10460928,"R67A03",1000,"+","Galphao"
"3516","chr2R",10459397,10461789,"VT014616",50,".","Galphao"
"3517","chr2R",10463765,10466198,"VT014617",50,".","Caf1-105"
"3518","chr2R",10484225,10488015,"R45H06",1000,"-",NA
"3519","chr2R",10489116,10489695,"R43A09",1000,"-",NA
"3520","chr2R",10492556,10496353,"R45H07",1000,"-",NA
"3521","chr2R",10494242,10496361,"VT014633",50,".","lola"
"3522","chr2R",10498064,10500469,"R44A06",1000,"-",NA
"3523","chr2R",10502428,10504916,"R44B08",1000,"-",NA
"3524","chr2R",10510103,10510622,"R43A04",1000,"-","lola"
"3525","chr2R",10510974,10514327,"R45A04",1000,"-",NA
"3526","chr2R",10513154,10515582,"R44A09",1000,"-",NA
"3527","chr2R",10516021,10517948,"R43F07",1000,"-","lola"
"3528","chr2R",10521197,10522065,"R43C05",1000,"-",NA
"3529","chr2R",10521228,10522080,"VT014643",50,".","lola"
"3530","chr2R",10523091,10523632,"VT014644",50,".","lola"
"3531","chr2R",10523093,10523748,"R43B06",1000,"-","lola"
"3532","chr2R",10525779,10526702,"R43C07",1000,"-","lola"
"3533","chr2R",10527191,10529696,"R44B09",1000,"-","lola"
"3534","chr2R",10528316,10530440,"VT014647",50,".","lola"
"3535","chr2R",10529681,10531937,"VT014648",50,".","lola"
"3536","chr2R",10533360,10535582,"VT014649",50,".","lola"
"3537","chr2R",10537997,10540164,"VT014652",50,".","lola"
"3538","chr2R",10541168,10543250,"VT014654",50,".","lola"
"3539","chr2R",10544236,10546892,"R44C05",1000,"-",NA
"3540","chr2R",10544797,10548741,"R42D12",1000,"+","psq"
"3541","chr2R",10546296,10548923,"R44C03",1000,"-","lola"
"3542","chr2R",10548063,10551897,"R42B06",1000,"+",NA
"3543","chr2R",10548065,10551897,"R46A04",1000,"-","lola"
"3544","chr2R",10548641,10550745,"VT014658",50,".","lola"
"3545","chr2R",10551315,10554657,"R41A11",1000,"+","psq"
"3546","chr2R",10551315,10554657,"R44H12",1000,"-",NA
"3547","chr2R",10552166,10554275,"VT014660",50,".","lola"
"3548","chr2R",10553476,10557242,"R41H12",1000,"+",NA
"3549","chr2R",10553476,10556794,"R44H08",1000,"-","lola"
"3550","chr2R",10557821,10559993,"VT014663",50,".","lola"
"3551","chr2R",10558087,10561724,"R41F08",1000,"+",NA
"3552","chr2R",10568124,10570289,"VT014669",50,".","psq"
"3553","chr2R",10569307,10569924,"R36F10",1000,"+",NA
"3554","chr2R",10570086,10573689,"R41E09",1000,"+","psq"
"3555","chr2R",10573020,10576808,"R42A08",1000,"+","psq"
"3556","chr2R",10575416,10579006,"R41E06",1000,"+","psq"
"3557","chr2R",10578147,10580813,"R40B08",1000,"+","psq"
"3558","chr2R",10580183,10583810,"R41E12",1000,"+","psq"
"3559","chr2R",10583854,10585504,"R39D10",1000,"+","psq"
"3560","chr2R",10603460,10607385,"R42D07",1000,"+",NA
"3561","chr2R",10606600,10610579,"R42F03",1000,"+",NA
"3562","chr2R",10613349,10613793,"R36D10",1000,"+",NA
"3563","chr2R",10614087,10614570,"R36E05",1000,"+",NA
"3564","chr2R",10649747,10654174,"R32F10",1000,"+","stan"
"3565","chr2R",10652722,10654835,"VT014702",50,".","CG12934"
"3566","chr2R",10653161,10656761,"R32A07",1000,"+",NA
"3567","chr2R",10654142,10656314,"VT014703",50,".","CG12934"
"3568","chr2R",10655414,10659163,"R32B12",1000,"+","stan"
"3569","chr2R",10655687,10657794,"VT014704",50,".","CG12934"
"3570","chr2R",10666587,10668688,"VT014706",50,".","CG12934"
"3571","chr2R",10666746,10670555,"R32C05",1000,"+","stan"
"3572","chr2R",10669743,10673778,"R32F02",1000,"+",NA
"3573","chr2R",10670156,10672217,"VT014708",50,".","CG12934"
"3574","chr2R",10671767,10674053,"VT014709",50,".","CG12934"
"3575","chr2R",10672910,10675720,"R31D12",1000,"+",NA
"3576","chr2R",10673684,10675787,"VT014710",50,".","CG12934"
"3577","chr2R",10674316,10677835,"R32A04",1000,"+","stan"
"3578","chr2R",10675385,10677569,"VT014711",50,".","CG12934"
"3579","chr2R",10677109,10680407,"R31G10",1000,"+",NA
"3580","chr2R",10677188,10679353,"VT014712",50,".","stan"
"3581","chr2R",10678955,10681128,"VT014713",50,".","stan"
"3582","chr2R",10679594,10683331,"R32B11",1000,"+","stan"
"3583","chr2R",10680709,10682819,"VT014714",50,".","stan"
"3584","chr2R",10682275,10685936,"R32B02",1000,"+","stan"
"3585","chr2R",10684261,10686398,"VT014716",50,".","stan"
"3586","chr2R",10685260,10688601,"R31H01",1000,"+",NA
"3587","chr2R",10686021,10688122,"VT014717",50,".","stan"
"3588","chr2R",10687696,10691300,"R32A08",1000,"+","stan"
"3589","chr2R",10687786,10689865,"VT014718",50,".","stan"
"3590","chr2R",10689563,10691702,"VT014719",50,".","stan"
"3591","chr2R",10689953,10692943,"R31E07",1000,"+","stan"
"3592","chr2R",10691297,10693416,"VT014720",50,".","stan"
"3593","chr2R",10692294,10696134,"R32D01",1000,"+",NA
"3594","chr2R",10693071,10695163,"VT014721",50,".","stan"
"3595","chr2R",10697117,10700619,"R32A02",1000,"+",NA
"3596","chr2R",10698394,10700516,"VT014724",50,".","stan"
"3597","chr2R",10701786,10704017,"VT014726",50,".","stan"
"3598","chr2R",10702536,10705577,"R31F01",1000,"+",NA
"3599","chr2R",10717245,10719985,"VT014729",50,".","stan"
"3600","chr2R",10717375,10720022,"R31D07",1000,"+","stan"
"3601","chr2R",10724342,10724833,"R13H03",1000,"-","Rab3"
"3602","chr2R",10725018,10728729,"R15D01",1000,"-","Rab3"
"3603","chr2R",10728977,10729531,"R57B06",1000,"-",NA
"3604","chr2R",10829674,10831805,"VT014788",50,".","alka"
"3605","chr2R",10829931,10831426,"R47D04",1000,"-",NA
"3606","chr2R",10831688,10833158,"R47D02",1000,"-",NA
"3607","chr2R",10833165,10833881,"R46H11",1000,"-","CG12344"
"3608","chr2R",10888792,10889641,"R36H08",1000,"+",NA
"3609","chr2R",10931482,10933685,"VT014844",50,".","Spn47C"
"3610","chr2R",11087092,11089314,"VT014919",50,".","luna"
"3611","chr2R",11141302,11141749,"R23D05",1000,"-",NA
"3612","chr2R",11141775,11142723,"R23F02",1000,"-","CG13229"
"3613","chr2R",11142896,11143773,"R23F01",1000,"-","CG13229"
"3614","chr2R",11150731,11153807,"R40F11",1000,"-","CG12391"
"3615","chr2R",11154903,11157136,"VT014955",50,".","CG13230"
"3616","chr2R",11155228,11158420,"R85F12",1000,"+","shn"
"3617","chr2R",11157421,11159339,"R85G09",1000,"+",NA
"3618","chr2R",11158268,11160395,"VT014957",50,".","CG13230"
"3619","chr2R",11158393,11161783,"R85F09",1000,"+",NA
"3620","chr2R",11159948,11162028,"VT014958",50,".","CG13230"
"3621","chr2R",11161591,11163699,"VT014959",50,".","CG13230"
"3622","chr2R",11163170,11165873,"R85F11",1000,"+","shn"
"3623","chr2R",11163225,11165324,"VT014960",50,".","CG13230"
"3624","chr2R",11164448,11167744,"R85G05",1000,"+","shn"
"3625","chr2R",11166531,11168640,"VT014962",50,".","shn"
"3626","chr2R",11166717,11169397,"R85G07",1000,"+",NA
"3627","chr2R",11168127,11170271,"VT014963",50,".","shn"
"3628","chr2R",11168804,11171884,"R85F03",1000,"+","shn"
"3629","chr2R",11169804,11171998,"VT014964",50,".","shn"
"3630","chr2R",11170838,11173517,"R85G10",1000,"+","shn"
"3631","chr2R",11173752,11175930,"VT014966",50,".","shn"
"3632","chr2R",11174748,11178578,"R85G02",1000,"+",NA
"3633","chr2R",11175457,11177646,"VT014967",50,".","shn"
"3634","chr2R",11177656,11181558,"R85F04",1000,"+",NA
"3635","chr2R",11178915,11181026,"VT014969",50,".","shn"
"3636","chr2R",11180261,11182391,"R85F05",1000,"+","shn"
"3637","chr2R",11182345,11184462,"VT014971",50,".","shn"
"3638","chr2R",11185704,11187897,"VT014973",50,".","shn"
"3639","chr2R",11186396,11187982,"R85F10",1000,"+","shn"
"3640","chr2R",11187006,11190379,"R85F08",1000,"+","shn"
"3641","chr2R",11187463,11189649,"VT014974",50,".","shn"
"3642","chr2R",11189184,11191316,"VT014975",50,".","shn"
"3643","chr2R",11190366,11193700,"R85G06",1000,"+",NA
"3644","chr2R",11190858,11193006,"VT014976",50,".","shn"
"3645","chr2R",11192519,11194696,"VT014977",50,".","shn"
"3646","chr2R",11193161,11194414,"R85G04",1000,"+","shn"
"3647","chr2R",11193691,11197342,"R85G01",1000,"+","shn"
"3648","chr2R",11194318,11196390,"VT014978",50,".","shn"
"3649","chr2R",11195881,11198121,"VT014979",50,".","shn"
"3650","chr2R",11196730,11198761,"R87G10",1000,"+",NA
"3651","chr2R",11198931,11202303,"R85G03",1000,"+",NA
"3652","chr2R",11199408,11201515,"VT014981",50,".","shn"
"3653","chr2R",11201138,11203328,"VT014982",50,".","shn"
"3654","chr2R",11201712,11204628,"R87G09",1000,"+","shn"
"3655","chr2R",11202781,11204906,"VT014983",50,".","shn"
"3656","chr2R",11204789,11208270,"R85G08",1000,"+","shn"
"3657","chr2R",11206216,11208517,"VT014985",50,".","shn"
"3658","chr2R",11219538,11221174,"VT014989",50,".","Syx6"
"3659","chr2R",11288495,11289166,"R15H03",1000,"-",NA
"3660","chr2R",11292393,11292841,"R30H01",1000,"-",NA
"3661","chr2R",11310639,11311183,"R29A10",1000,"-",NA
"3662","chr2R",11318636,11319655,"R90A03",1000,"-",NA
"3663","chr2R",11363557,11366861,"R90E01",1000,"+",NA
"3664","chr2R",11367066,11368355,"R43D07",1000,"+","CG13204"
"3665","chr2R",11390857,11392970,"VT015086",50,".","sprt"
"3666","chr2R",11443975,11446093,"VT015116",50,".",NA
"3667","chr2R",11465312,11469199,"R88B12",1000,"+","inv"
"3668","chr2R",11468296,11471682,"R88A11",1000,"+",NA
